id	name	weight	volume	type
6l27u	Medical Equipment	277	0.5540	Delicate
wMxNn	Furniture	8658	8.6580	Normal
dZfq8	Home Appliances	80975	80.9750	Normal
WdKZS	Furniture	11194	11.1940	Normal
c53sN	Electronics	454	0.2270	Normal
HfXLh	Medical Equipment	1111	2.2220	Delicate
CF1ZL	Arts and Crafts	627	0.6270	Delicate
36e9u	Apparel	311	0.0622	Normal
viyE2	Bottled Products	2922	2.9220	Normal
w8Dbc	Electronics	561	0.2805	Normal
azR18	Food	11612	9.2896	Normal
In3sZ	Food	17566	14.0528	Normal
8uMCI	Chemicals	231	0.2310	Dangerous
Awydt	Delicate Machinery	225	0.4500	Delicate
wyLzg	Furniture	13076	13.0760	Normal
YESVj	Apparel	16	0.0032	Normal
UeLBj	Bottled Products	6984	6.9840	Normal
3OLKU	Delicate Machinery	10276	20.5520	Delicate
7JkMR	Apparel	35	0.0070	Normal
uq2h9	Apparel	179	0.0358	Normal
EG6T1	Chemicals	425	0.4250	Dangerous
IL0MS	Automobile Parts	7477	14.9540	Normal
Ntlzy	Arts and Crafts	74	0.0740	Delicate
hOxaM	Automobile Parts	6206	12.4120	Normal
iUPjo	Home Appliances	54595	54.5950	Normal
B8t6L	Food	21223	16.9784	Normal
2iArC	Chemicals	37	0.0370	Dangerous
8Z1ip	Home Appliances	19209	19.2090	Normal
mFsfq	Apparel	439	0.0878	Normal
yIZ1f	Automobile Parts	10652	21.3040	Normal
64jge	Food	13103	10.4824	Normal
H4xyj	Electronics	109	0.0545	Normal
QTN5B	Chemicals	320	0.3200	Dangerous
TNcqw	Apparel	321	0.0642	Normal
46tbn	Delicate Machinery	4586	9.1720	Delicate
BopiM	Electronics	650	0.3250	Normal
le8nx	Bottled Beverages	8500	8.5000	Normal
1O3cV	Furniture	3664	3.6640	Normal
FvAuz	Delicate Machinery	39110	78.2200	Delicate
t4XAQ	Apparel	592	0.1184	Normal
pZySn	Home Appliances	11652	11.6520	Normal
ysYoa	Furniture	10963	10.9630	Normal
aiqBW	Food	21956	17.5648	Normal
3fBaO	Furniture	10623	10.6230	Normal
Tiqpn	Medical Equipment	1730	3.4600	Delicate
Oa0q7	Furniture	12842	12.8420	Normal
CDMwi	Chemicals	339	0.3390	Dangerous
kC6ri	Bottled Beverages	12282	12.2820	Normal
KseA9	Delicate Machinery	22566	45.1320	Delicate
DspdR	Bottled Products	645	0.6450	Normal
k4lKq	Arts and Crafts	32	0.0320	Delicate
IW7aU	Machinery	93914	187.8280	Normal
ndJvY	Furniture	46	0.0460	Normal
Rwzvr	Automobile Parts	7860	15.7200	Normal
qLdE5	Chemicals	432	0.4320	Dangerous
eAU43	Bottled Products	3463	3.4630	Normal
1N3IP	Arts and Crafts	214	0.2140	Delicate
78f5q	Arts and Crafts	755	0.7550	Delicate
N2sij	Food	11378	9.1024	Normal
IEzZx	Arts and Crafts	472	0.4720	Delicate
k9zD2	Delicate Machinery	32660	65.3200	Delicate
xr3pg	Food	9380	7.5040	Normal
LuFE9	Chemicals	57	0.0570	Dangerous
B8Yly	Arts and Crafts	874	0.8740	Delicate
yMDtB	Apparel	7	0.0014	Normal
e4kLX	Medical Equipment	1535	3.0700	Delicate
NMdsy	Delicate Machinery	47700	95.4000	Delicate
CzlAg	Furniture	7781	7.7810	Normal
P6Ei0	Arts and Crafts	259	0.2590	Delicate
pWcXR	Delicate Machinery	4916	9.8320	Delicate
MjoHY	Medical Equipment	712	1.4240	Delicate
3oPru	Medical Equipment	503	1.0060	Delicate
w8MWT	Machinery	6223	12.4460	Normal
5ntJV	Automobile Parts	3728	7.4560	Normal
mARsv	Furniture	13307	13.3070	Normal
LHwfo	Delicate Machinery	3200	6.4000	Delicate
V3aXK	Machinery	29324	58.6480	Normal
Lga7Z	Delicate Machinery	16923	33.8460	Delicate
Aewbi	Medical Equipment	1647	3.2940	Delicate
gxsY4	Arts and Crafts	919	0.9190	Delicate
0znWN	Food	2532	2.0256	Normal
3oeHG	Home Appliances	72392	72.3920	Normal
Ky6mn	Bottled Products	405	0.4050	Normal
QGKn9	Bottled Products	7227	7.2270	Normal
lAQGn	Furniture	9258	9.2580	Normal
yUXwF	Home Appliances	1044	1.0440	Normal
nxWUI	Machinery	53791	107.5820	Normal
y7Qzj	Medical Equipment	1353	2.7060	Delicate
3cCau	Home Appliances	24366	24.3660	Normal
jcLtg	Bottled Products	1783	1.7830	Normal
8QqFb	Arts and Crafts	611	0.6110	Delicate
d1TUH	Arts and Crafts	632	0.6320	Delicate
VXIRN	Machinery	12634	25.2680	Normal
yqVRB	Automobile Parts	9080	18.1600	Normal
0PKeN	Machinery	1329	2.6580	Normal
NnH8U	Machinery	59942	119.8840	Normal
SriVd	Chemicals	90	0.0900	Dangerous
rnLyb	Apparel	927	0.1854	Normal
nARYD	Chemicals	213	0.2130	Dangerous
co72l	Delicate Machinery	32840	65.6800	Delicate
QlUbj	Food	18470	14.7760	Normal
e2nC3	Machinery	70523	141.0460	Normal
L6T0W	Medical Equipment	431	0.8620	Delicate
DGlNF	Machinery	94475	188.9500	Normal
e1648	Medical Equipment	1068	2.1360	Delicate
CdMYT	Electronics	839	0.4195	Normal
ceH1S	Arts and Crafts	346	0.3460	Delicate
8dAQV	Electronics	992	0.4960	Normal
iQhPS	Delicate Machinery	32999	65.9980	Delicate
5oGYO	Bottled Products	2938	2.9380	Normal
8tZe1	Bottled Beverages	1772	1.7720	Normal
RxNAY	Home Appliances	43272	43.2720	Normal
H16Dj	Apparel	898	0.1796	Normal
FMu63	Food	12364	9.8912	Normal
Ti21F	Apparel	619	0.1238	Normal
mPCLj	Automobile Parts	16064	32.1280	Normal
X9OUK	Medical Equipment	57	0.1140	Delicate
Jm5x6	Furniture	14164	14.1640	Normal
b9u1G	Arts and Crafts	123	0.1230	Delicate
JZvHl	Home Appliances	12152	12.1520	Normal
f6xV0	Delicate Machinery	37511	75.0220	Delicate
KDNOv	Medical Equipment	569	1.1380	Delicate
c5I8l	Bottled Beverages	12355	12.3550	Normal
kFosg	Furniture	11317	11.3170	Normal
AF9kj	Chemicals	113	0.1130	Dangerous
FbHU3	Delicate Machinery	20820	41.6400	Delicate
8NUPT	Electronics	844	0.4220	Normal
bt0qY	Machinery	61417	122.8340	Normal
Sg3px	Arts and Crafts	887	0.8870	Delicate
ozR9A	Furniture	7893	7.8930	Normal
lUBY7	Chemicals	283	0.2830	Dangerous
vwmC9	Medical Equipment	2229	4.4580	Delicate
aUkgJ	Automobile Parts	9714	19.4280	Normal
nRCEL	Electronics	561	0.2805	Normal
hDyjE	Arts and Crafts	715	0.7150	Delicate
JGslr	Apparel	627	0.1254	Normal
Yad6A	Home Appliances	60998	60.9980	Normal
k0sJV	Machinery	81040	162.0800	Normal
Z0JAu	Machinery	93482	186.9640	Normal
Lw1Bu	Medical Equipment	1455	2.9100	Delicate
PEQZj	Chemicals	203	0.2030	Dangerous
KervM	Medical Equipment	966	1.9320	Delicate
QMV06	Home Appliances	10752	10.7520	Normal
v89Gs	Arts and Crafts	88	0.0880	Delicate
yjdEu	Chemicals	63	0.0630	Dangerous
wdGFC	Food	4786	3.8288	Normal
0vjTn	Arts and Crafts	740	0.7400	Delicate
Ryt7D	Delicate Machinery	11005	22.0100	Delicate
SGxJP	Bottled Beverages	3425	3.4250	Normal
yDNxl	Delicate Machinery	8541	17.0820	Delicate
9OPCF	Furniture	3250	3.2500	Normal
zxAjR	Apparel	151	0.0302	Normal
1kZWq	Food	24935	19.9480	Normal
1j6hY	Chemicals	160	0.1600	Dangerous
xJiz1	Home Appliances	84533	84.5330	Normal
4jQ8F	Chemicals	323	0.3230	Dangerous
xdz1g	Apparel	168	0.0336	Normal
oSWaE	Automobile Parts	21553	43.1060	Normal
R9vMY	Medical Equipment	2427	4.8540	Delicate
i2nxh	Home Appliances	17778	17.7780	Normal
EwSvx	Machinery	34616	69.2320	Normal
gfouQ	Apparel	611	0.1222	Normal
uZ8no	Furniture	5582	5.5820	Normal
9rOcM	Automobile Parts	5489	10.9780	Normal
FzOKS	Bottled Beverages	8385	8.3850	Normal
kxVgK	Home Appliances	18388	18.3880	Normal
wuob6	Food	21774	17.4192	Normal
JRlaO	Electronics	120	0.0600	Normal
aQ98G	Furniture	420	0.4200	Normal
Bj6fd	Apparel	243	0.0486	Normal
A9DyV	Delicate Machinery	6282	12.5640	Delicate
gby8K	Chemicals	299	0.2990	Dangerous
gL1sh	Furniture	5369	5.3690	Normal
vlpTF	Furniture	11767	11.7670	Normal
wFxQC	Electronics	130	0.0650	Normal
Wf36w	Delicate Machinery	17046	34.0920	Delicate
ObPNB	Bottled Products	5459	5.4590	Normal
Mntxq	Machinery	9372	18.7440	Normal
nyte6	Arts and Crafts	952	0.9520	Delicate
QLkSl	Bottled Products	8965	8.9650	Normal
c7iHZ	Delicate Machinery	39379	78.7580	Delicate
QZtnk	Apparel	633	0.1266	Normal
Aw5oD	Apparel	982	0.1964	Normal
l1vYP	Automobile Parts	554	1.1080	Normal
ETqBy	Bottled Products	9077	9.0770	Normal
PWqrj	Home Appliances	1456	1.4560	Normal
bWKPh	Automobile Parts	2058	4.1160	Normal
By6i5	Bottled Beverages	144	0.1440	Normal
tV8mP	Bottled Beverages	14581	14.5810	Normal
DNhwZ	Bottled Beverages	9280	9.2800	Normal
EUwl7	Bottled Products	8101	8.1010	Normal
dvfp8	Arts and Crafts	359	0.3590	Delicate
koXYQ	Food	5088	4.0704	Normal
k2Zms	Home Appliances	65569	65.5690	Normal
0MwdR	Furniture	12536	12.5360	Normal
MdXE5	Bottled Products	3505	3.5050	Normal
PkMNQ	Bottled Products	8521	8.5210	Normal
J1y4q	Electronics	195	0.0975	Normal
p4MsC	Arts and Crafts	856	0.8560	Delicate
wvmSN	Delicate Machinery	17675	35.3500	Delicate
ktufe	Machinery	24514	49.0280	Normal
6BXQS	Chemicals	337	0.3370	Dangerous
IfF62	Electronics	662	0.3310	Normal
5HGpM	Bottled Products	2401	2.4010	Normal
MKQ3O	Bottled Beverages	8150	8.1500	Normal
Tcesx	Automobile Parts	14494	28.9880	Normal
ie5ZK	Electronics	50	0.0250	Normal
DySOr	Arts and Crafts	714	0.7140	Delicate
t1fKZ	Arts and Crafts	379	0.3790	Delicate
8kbwC	Apparel	358	0.0716	Normal
WuZSI	Bottled Products	5132	5.1320	Normal
DybcL	Home Appliances	47584	47.5840	Normal
DZW1U	Electronics	887	0.4435	Normal
dc2xw	Bottled Products	679	0.6790	Normal
ZK3xk	Bottled Beverages	4107	4.1070	Normal
fZPvG	Bottled Products	8264	8.2640	Normal
vfAuq	Arts and Crafts	917	0.9170	Delicate
rEDOC	Home Appliances	41129	41.1290	Normal
kJH1t	Furniture	11304	11.3040	Normal
svtGk	Machinery	16994	33.9880	Normal
S29ap	Chemicals	191	0.1910	Dangerous
sIat6	Medical Equipment	884	1.7680	Delicate
Qlk94	Home Appliances	73208	73.2080	Normal
1Ndb3	Machinery	15099	30.1980	Normal
9Vm4b	Home Appliances	62680	62.6800	Normal
hDz2e	Apparel	152	0.0304	Normal
Vk8ev	Electronics	917	0.4585	Normal
OJY6K	Delicate Machinery	43471	86.9420	Delicate
rKc0R	Medical Equipment	656	1.3120	Delicate
VabfS	Apparel	565	0.1130	Normal
bnplC	Chemicals	448	0.4480	Dangerous
xOBCU	Chemicals	288	0.2880	Dangerous
SOPlT	Arts and Crafts	762	0.7620	Delicate
DtFCu	Arts and Crafts	721	0.7210	Delicate
IxUvK	Bottled Beverages	14366	14.3660	Normal
ibRXm	Electronics	793	0.3965	Normal
eWRab	Delicate Machinery	42673	85.3460	Delicate
1SG3Q	Arts and Crafts	886	0.8860	Delicate
v4Yun	Chemicals	90	0.0900	Dangerous
6DJZ7	Home Appliances	71791	71.7910	Normal
d4U3F	Medical Equipment	1758	3.5160	Delicate
T6txe	Bottled Beverages	12656	12.6560	Normal
OWhIo	Automobile Parts	22129	44.2580	Normal
JdD8I	Arts and Crafts	997	0.9970	Delicate
qXOVo	Chemicals	30	0.0300	Dangerous
8UevZ	Arts and Crafts	824	0.8240	Delicate
PsZBw	Electronics	865	0.4325	Normal
FtP12	Delicate Machinery	5905	11.8100	Delicate
FCPRc	Medical Equipment	562	1.1240	Delicate
tPJWs	Medical Equipment	843	1.6860	Delicate
hLtRu	Electronics	98	0.0490	Normal
Jqijx	Electronics	445	0.2225	Normal
wAcfW	Electronics	665	0.3325	Normal
XYVlr	Electronics	786	0.3930	Normal
7bwmg	Food	22543	18.0344	Normal
lkcT9	Delicate Machinery	39514	79.0280	Delicate
RsI0h	Furniture	4923	4.9230	Normal
Jfb7j	Bottled Products	4175	4.1750	Normal
mhcNb	Bottled Beverages	4915	4.9150	Normal
YtAMu	Medical Equipment	503	1.0060	Delicate
psBfk	Bottled Beverages	7716	7.7160	Normal
5y3kb	Chemicals	197	0.1970	Dangerous
XHc3x	Food	18969	15.1752	Normal
pZkCo	Delicate Machinery	3133	6.2660	Delicate
W591t	Electronics	123	0.0615	Normal
GBAe6	Home Appliances	38772	38.7720	Normal
TUvO8	Food	20111	16.0888	Normal
RV5aX	Chemicals	332	0.3320	Dangerous
Zr4x3	Bottled Products	2785	2.7850	Normal
lRq2C	Furniture	8637	8.6370	Normal
v6W1M	Apparel	393	0.0786	Normal
JjVHi	Delicate Machinery	7861	15.7220	Delicate
B9ZbD	Apparel	24	0.0048	Normal
J3Mcx	Bottled Products	4022	4.0220	Normal
VadzD	Delicate Machinery	32261	64.5220	Delicate
W8gne	Bottled Products	6931	6.9310	Normal
y5j92	Bottled Products	9591	9.5910	Normal
qKfAX	Medical Equipment	511	1.0220	Delicate
JCe60	Furniture	12703	12.7030	Normal
FqQLD	Home Appliances	1030	1.0300	Normal
jY71u	Delicate Machinery	30851	61.7020	Delicate
6U71F	Medical Equipment	1000	2.0000	Delicate
L2ax9	Bottled Beverages	12931	12.9310	Normal
YTb0E	Chemicals	162	0.1620	Dangerous
8A5jO	Food	4698	3.7584	Normal
bglU8	Food	14776	11.8208	Normal
SGkI8	Automobile Parts	1278	2.5560	Normal
0g9rc	Bottled Products	3229	3.2290	Normal
dQKcZ	Chemicals	207	0.2070	Dangerous
KcG8r	Arts and Crafts	708	0.7080	Delicate
VJ2M8	Bottled Beverages	7773	7.7730	Normal
YfXji	Chemicals	468	0.4680	Dangerous
sqk6j	Home Appliances	69400	69.4000	Normal
W6PCA	Home Appliances	51001	51.0010	Normal
VXhJs	Bottled Products	5431	5.4310	Normal
0kAvS	Machinery	22348	44.6960	Normal
wJVUB	Bottled Products	8762	8.7620	Normal
hib4V	Automobile Parts	8972	17.9440	Normal
E8Fq7	Bottled Beverages	5305	5.3050	Normal
hBXl7	Chemicals	191	0.1910	Dangerous
ndlTq	Furniture	180	0.1800	Normal
HoRTa	Food	16458	13.1664	Normal
MC3m0	Home Appliances	84815	84.8150	Normal
n1GqU	Home Appliances	43149	43.1490	Normal
3W74r	Apparel	840	0.1680	Normal
EdGRl	Automobile Parts	13049	26.0980	Normal
BhZOu	Bottled Products	7007	7.0070	Normal
mGqu1	Automobile Parts	21857	43.7140	Normal
hdRMu	Electronics	919	0.4595	Normal
R8jv7	Delicate Machinery	47465	94.9300	Delicate
NXGVh	Automobile Parts	13386	26.7720	Normal
2kbQ3	Bottled Beverages	13251	13.2510	Normal
UVQNr	Chemicals	20	0.0200	Dangerous
2PIqc	Machinery	88049	176.0980	Normal
hPN7a	Bottled Beverages	5197	5.1970	Normal
tdU2N	Apparel	792	0.1584	Normal
q5m0A	Apparel	846	0.1692	Normal
4SpXh	Chemicals	52	0.0520	Dangerous
u4fGU	Furniture	11890	11.8900	Normal
flBsj	Bottled Beverages	11073	11.0730	Normal
yfPZd	Machinery	60999	121.9980	Normal
28m5S	Automobile Parts	16212	32.4240	Normal
BEgID	Delicate Machinery	31937	63.8740	Delicate
mYRkP	Home Appliances	84446	84.4460	Normal
Jz4NB	Medical Equipment	487	0.9740	Delicate
Ws1g4	Machinery	55551	111.1020	Normal
EXSGH	Furniture	1006	1.0060	Normal
IDmCJ	Home Appliances	73732	73.7320	Normal
AdxWJ	Electronics	233	0.1165	Normal
k485H	Medical Equipment	1881	3.7620	Delicate
5EL1l	Bottled Products	3776	3.7760	Normal
ayRzf	Furniture	3171	3.1710	Normal
ih8gl	Food	15558	12.4464	Normal
4BU0p	Chemicals	162	0.1620	Dangerous
6U9IP	Apparel	27	0.0054	Normal
mH7qb	Chemicals	246	0.2460	Dangerous
lsZKc	Machinery	40208	80.4160	Normal
C31Tt	Bottled Beverages	5768	5.7680	Normal
A2qmD	Bottled Beverages	11450	11.4500	Normal
IJ5cj	Home Appliances	41618	41.6180	Normal
Tcz49	Home Appliances	20315	20.3150	Normal
6iyW9	Medical Equipment	1081	2.1620	Delicate
06FfQ	Furniture	3766	3.7660	Normal
icoqt	Furniture	9244	9.2440	Normal
thwez	Bottled Products	279	0.2790	Normal
QobR2	Food	15405	12.3240	Normal
vpNXH	Bottled Beverages	3448	3.4480	Normal
vF5A7	Furniture	3742	3.7420	Normal
Uj9FE	Automobile Parts	19911	39.8220	Normal
DzGl3	Food	8734	6.9872	Normal
ga0Mn	Home Appliances	33717	33.7170	Normal
D9yme	Electronics	953	0.4765	Normal
WUzjE	Delicate Machinery	39325	78.6500	Delicate
Icf7q	Electronics	842	0.4210	Normal
Q4ajp	Arts and Crafts	695	0.6950	Delicate
51klw	Furniture	13314	13.3140	Normal
bpwox	Bottled Beverages	10907	10.9070	Normal
cZNH4	Machinery	55714	111.4280	Normal
D9TfQ	Bottled Products	5645	5.6450	Normal
SLAWy	Bottled Products	2112	2.1120	Normal
TkNiu	Automobile Parts	1780	3.5600	Normal
X8RbQ	Electronics	389	0.1945	Normal
CQi7R	Delicate Machinery	14705	29.4100	Delicate
ifIrl	Apparel	969	0.1938	Normal
bhp7S	Food	20150	16.1200	Normal
KhQJX	Food	22754	18.2032	Normal
crqC4	Food	17955	14.3640	Normal
TmdUq	Machinery	97644	195.2880	Normal
ADSoh	Arts and Crafts	713	0.7130	Delicate
TC8qJ	Food	24024	19.2192	Normal
HFNrl	Bottled Beverages	6510	6.5100	Normal
blfaO	Bottled Products	9873	9.8730	Normal
vLh6f	Food	21087	16.8696	Normal
jU9wB	Home Appliances	33854	33.8540	Normal
cLx4P	Chemicals	218	0.2180	Dangerous
tAUbx	Furniture	8835	8.8350	Normal
WpnPw	Electronics	678	0.3390	Normal
yLzEv	Bottled Products	9411	9.4110	Normal
IloRv	Delicate Machinery	31328	62.6560	Delicate
4SxPp	Medical Equipment	869	1.7380	Delicate
pjeI9	Food	9372	7.4976	Normal
khlpJ	Furniture	4222	4.2220	Normal
VaPrE	Chemicals	239	0.2390	Dangerous
BaKXm	Delicate Machinery	37360	74.7200	Delicate
FSvfT	Chemicals	249	0.2490	Dangerous
eljo1	Automobile Parts	9491	18.9820	Normal
QENHl	Home Appliances	74924	74.9240	Normal
kXKV8	Machinery	3268	6.5360	Normal
fMjmB	Medical Equipment	987	1.9740	Delicate
eVaFW	Furniture	13550	13.5500	Normal
Q0fTx	Electronics	180	0.0900	Normal
dWuL0	Home Appliances	37181	37.1810	Normal
i5Njn	Home Appliances	75560	75.5600	Normal
mwpxS	Food	1378	1.1024	Normal
JNgOh	Delicate Machinery	15577	31.1540	Delicate
QKDkt	Furniture	14992	14.9920	Normal
4jDzs	Chemicals	431	0.4310	Dangerous
Z8YWo	Bottled Products	6393	6.3930	Normal
YqDEs	Bottled Beverages	10292	10.2920	Normal
M8oeC	Home Appliances	96896	96.8960	Normal
3obXA	Arts and Crafts	224	0.2240	Delicate
ShMA6	Bottled Products	2289	2.2890	Normal
yuP87	Furniture	288	0.2880	Normal
HsVmO	Automobile Parts	19707	39.4140	Normal
2fAcZ	Bottled Beverages	11811	11.8110	Normal
T8rDC	Delicate Machinery	24289	48.5780	Delicate
1iwcy	Chemicals	224	0.2240	Dangerous
2nH7S	Furniture	14072	14.0720	Normal
txKJ4	Food	18512	14.8096	Normal
9FQjP	Automobile Parts	21876	43.7520	Normal
oFgR9	Bottled Products	7214	7.2140	Normal
eURu3	Delicate Machinery	30120	60.2400	Delicate
fBtDJ	Arts and Crafts	440	0.4400	Delicate
490pM	Food	3594	2.8752	Normal
KZ98m	Bottled Products	4821	4.8210	Normal
dDbNV	Apparel	23	0.0046	Normal
vOLIh	Food	11968	9.5744	Normal
ByZ60	Home Appliances	54388	54.3880	Normal
yVqU9	Chemicals	43	0.0430	Dangerous
maBPU	Medical Equipment	1360	2.7200	Delicate
mjANr	Electronics	216	0.1080	Normal
dWt5l	Medical Equipment	995	1.9900	Delicate
3YIws	Home Appliances	40589	40.5890	Normal
h0z7q	Chemicals	49	0.0490	Dangerous
90WZK	Electronics	85	0.0425	Normal
wXFdV	Food	20426	16.3408	Normal
tSWBK	Delicate Machinery	19199	38.3980	Delicate
w7Xqx	Bottled Products	4994	4.9940	Normal
ERVj4	Furniture	1418	1.4180	Normal
2d8HW	Home Appliances	85599	85.5990	Normal
bKz3v	Furniture	8335	8.3350	Normal
kY5hS	Automobile Parts	9396	18.7920	Normal
HCiLV	Automobile Parts	8977	17.9540	Normal
xYBgs	Food	11527	9.2216	Normal
vQ9qJ	Arts and Crafts	301	0.3010	Delicate
2JNRz	Bottled Beverages	9015	9.0150	Normal
Pkqu5	Automobile Parts	8328	16.6560	Normal
mYe0t	Bottled Beverages	7738	7.7380	Normal
TQSeW	Electronics	958	0.4790	Normal
JHn13	Furniture	10136	10.1360	Normal
bRkGY	Bottled Beverages	3982	3.9820	Normal
aXbLZ	Chemicals	395	0.3950	Dangerous
Ua1sS	Machinery	82421	164.8420	Normal
Dc6Lh	Bottled Beverages	14980	14.9800	Normal
kBvml	Home Appliances	29124	29.1240	Normal
KGFd1	Arts and Crafts	836	0.8360	Delicate
ahtPE	Apparel	566	0.1132	Normal
Jqk2g	Arts and Crafts	119	0.1190	Delicate
1jCJK	Apparel	681	0.1362	Normal
XBZdu	Arts and Crafts	250	0.2500	Delicate
hrW40	Machinery	9233	18.4660	Normal
bWIvX	Food	21490	17.1920	Normal
DojZa	Apparel	663	0.1326	Normal
pEXDb	Bottled Products	7310	7.3100	Normal
Q2B73	Bottled Products	482	0.4820	Normal
VwtXx	Food	9168	7.3344	Normal
UmjkO	Food	24915	19.9320	Normal
xrwOV	Chemicals	451	0.4510	Dangerous
kIczQ	Home Appliances	28647	28.6470	Normal
DoCEz	Delicate Machinery	48094	96.1880	Delicate
2P01y	Bottled Beverages	10401	10.4010	Normal
abLef	Home Appliances	25013	25.0130	Normal
j3KOF	Arts and Crafts	576	0.5760	Delicate
Mesjl	Machinery	40360	80.7200	Normal
fH65m	Arts and Crafts	263	0.2630	Delicate
0FYXw	Furniture	3467	3.4670	Normal
7dSIy	Electronics	849	0.4245	Normal
YESN3	Automobile Parts	23178	46.3560	Normal
NQmDV	Medical Equipment	726	1.4520	Delicate
rchH6	Furniture	2914	2.9140	Normal
qQrCR	Bottled Beverages	3892	3.8920	Normal
VwrgX	Automobile Parts	19871	39.7420	Normal
gzGUM	Furniture	13960	13.9600	Normal
OeScq	Arts and Crafts	550	0.5500	Delicate
3pr5U	Bottled Products	6858	6.8580	Normal
bqxGL	Bottled Products	9922	9.9220	Normal
jl6Ud	Arts and Crafts	834	0.8340	Delicate
gGBD6	Apparel	715	0.1430	Normal
KY7ez	Delicate Machinery	24041	48.0820	Delicate
PQ81Z	Electronics	473	0.2365	Normal
tvbBJ	Food	1111	0.8888	Normal
DNnL9	Delicate Machinery	17732	35.4640	Delicate
QXuRi	Delicate Machinery	9199	18.3980	Delicate
fxSGK	Machinery	7705	15.4100	Normal
oj80l	Home Appliances	10534	10.5340	Normal
bno5A	Machinery	41758	83.5160	Normal
D7GsT	Automobile Parts	4842	9.6840	Normal
t3ywS	Chemicals	500	0.5000	Dangerous
wMeay	Bottled Products	7497	7.4970	Normal
A7mbl	Furniture	5887	5.8870	Normal
HwQW0	Chemicals	382	0.3820	Dangerous
St7aZ	Medical Equipment	600	1.2000	Delicate
kOV3i	Bottled Products	5408	5.4080	Normal
1F78v	Furniture	12822	12.8220	Normal
6XIHC	Automobile Parts	10412	20.8240	Normal
q7z4Q	Bottled Products	4920	4.9200	Normal
YpTrW	Automobile Parts	22864	45.7280	Normal
UJLEg	Machinery	23774	47.5480	Normal
3ZzDt	Furniture	1281	1.2810	Normal
8lvTG	Food	17813	14.2504	Normal
gsIXD	Bottled Products	1042	1.0420	Normal
rT7I4	Machinery	3920	7.8400	Normal
RXGWM	Delicate Machinery	27553	55.1060	Delicate
EIex7	Food	18233	14.5864	Normal
k1Bz9	Food	17038	13.6304	Normal
fwMiS	Food	16318	13.0544	Normal
ajKcv	Automobile Parts	10721	21.4420	Normal
JgjHD	Automobile Parts	22471	44.9420	Normal
k56zo	Automobile Parts	3742	7.4840	Normal
pn0HM	Home Appliances	20078	20.0780	Normal
pkgLM	Automobile Parts	11408	22.8160	Normal
9ZkTb	Chemicals	393	0.3930	Dangerous
aUMz8	Machinery	81458	162.9160	Normal
a1H6X	Bottled Beverages	12198	12.1980	Normal
0VrQ1	Delicate Machinery	20020	40.0400	Delicate
j2qTR	Arts and Crafts	782	0.7820	Delicate
ldEq5	Furniture	9247	9.2470	Normal
Dsj2d	Delicate Machinery	35435	70.8700	Delicate
tW2Vb	Delicate Machinery	48357	96.7140	Delicate
S9to6	Automobile Parts	16693	33.3860	Normal
peW3N	Home Appliances	28673	28.6730	Normal
re9BH	Bottled Beverages	8210	8.2100	Normal
wPa0f	Machinery	62002	124.0040	Normal
gbSnQ	Bottled Beverages	2209	2.2090	Normal
TfMmn	Food	4030	3.2240	Normal
rzWCZ	Furniture	8654	8.6540	Normal
LTjdC	Bottled Products	9589	9.5890	Normal
XDB5u	Chemicals	243	0.2430	Dangerous
pzB5y	Chemicals	390	0.3900	Dangerous
gzXoh	Apparel	290	0.0580	Normal
pI7qW	Chemicals	260	0.2600	Dangerous
lNAqw	Apparel	665	0.1330	Normal
5fdzw	Machinery	7686	15.3720	Normal
a2be0	Bottled Products	2240	2.2400	Normal
VmjTB	Apparel	636	0.1272	Normal
ftgG6	Arts and Crafts	692	0.6920	Delicate
1yUWG	Food	4069	3.2552	Normal
2izeL	Chemicals	38	0.0380	Dangerous
mXDBQ	Electronics	744	0.3720	Normal
J9EZn	Machinery	44355	88.7100	Normal
1NB03	Medical Equipment	1921	3.8420	Delicate
5OLCY	Chemicals	347	0.3470	Dangerous
EZXo3	Chemicals	496	0.4960	Dangerous
4IKVh	Delicate Machinery	38385	76.7700	Delicate
c39ah	Food	17540	14.0320	Normal
DxKTy	Chemicals	285	0.2850	Dangerous
nMCj7	Bottled Beverages	424	0.4240	Normal
z1Eas	Electronics	726	0.3630	Normal
iBGez	Chemicals	224	0.2240	Dangerous
WeKlg	Bottled Beverages	11080	11.0800	Normal
VfOWx	Food	16760	13.4080	Normal
cRazd	Delicate Machinery	4484	8.9680	Delicate
cwuHt	Furniture	1088	1.0880	Normal
6YKf0	Furniture	2853	2.8530	Normal
6Wb20	Apparel	730	0.1460	Normal
p9sqk	Apparel	349	0.0698	Normal
0pIWj	Furniture	14448	14.4480	Normal
17umd	Bottled Beverages	1478	1.4780	Normal
F4C1V	Food	10105	8.0840	Normal
lxA3B	Delicate Machinery	40596	81.1920	Delicate
F0KHE	Automobile Parts	13106	26.2120	Normal
bO4x3	Arts and Crafts	964	0.9640	Delicate
Discl	Arts and Crafts	457	0.4570	Delicate
nE64j	Delicate Machinery	28239	56.4780	Delicate
Zv0Hl	Machinery	43804	87.6080	Normal
l0y7G	Chemicals	45	0.0450	Dangerous
47hEc	Electronics	668	0.3340	Normal
Xf2W1	Medical Equipment	2166	4.3320	Delicate
